pmid	year	count	title	otherid
4925714	2016	2	HyPRP1 Gene Suppressed by Multiple Stresses Plays a Negative Role in Abiotic Stress Tolerance in Tomato	27446190
4925712	2016	3	Defects of the Glycinergic Synapse in Zebrafish	27445686
4925311	2016	1	Elevated levels of invariant natural killer T-cell and natural killer cell activation correlate with disease progression in HIV-1 and HIV-2 infections	27163705
4962000	2016	1	Human Specific Regulation of the Telomerase Reverse Transcriptase Gene	27367732
4950789	2016	2	Inhibitory effect of RNA-mediated knockdown of zinc finger protein 91 pseudogene on pancreatic cancer cell growth and invasion	27446435
4934932	2016	1	Differential gene expression in mouse spermatogonial stem cells and embryonic stem cells	27353491
4924998	2016	1	Developmental programming modulates olfactory behavior in <italic>C. elegans</italic> via endogenous RNAi pathways	27351255
4924869	2016	4	<italic>Gata6</italic>-Dependent GLI3 Repressor Function is Essential in Anterior Limb Progenitor Cells for Proper Limb Development	27352137
4924340	2016	6	Guardian of the Human Genome: Host Defense Mechanisms against LINE-1 Retrotransposition	27446907
4923862	2016	1	CXCL10-Mediates Macrophage, but not Other Innate Immune Cells-Associated Inflammation in Murine Nonalcoholic Steatohepatitis	27349927
4923854	2016	1	Heterologous expression of a rice <italic>miR395</italic> gene in <italic>Nicotiana tabacum</italic> impairs sulfate homeostasis	27350219
4923191	2016	2	MATH-Domain Family Shows Response toward Abiotic Stress in Arabidopsis and Rice	27446153
4923141	2016	1	Specific Destruction of HIV Proviral p17 Gene in T Lymphoid Cells Achieved by the Genome Editing Technology	27446041
4923065	2016	1	Novel Biological Approaches for Testing the Contributions of Single DSBs and DSB Clusters to the Biological Effects of High LET Radiation	27446809
5324679	2016	1	Organization of the connections between claustrum and cortex in the mouse	27223051
5215311	2016	1	Translating the epitranscriptome	27345446
5039489	2016	1	Site-Specific Labeling of Protein Kinase CK2: Combining Surface Display and Click Chemistry for Drug Discovery Applications <xref ref-type="author-notes" rid="fn1-pharmaceuticals-09-00036">&#x2020;</xref>	27355959
5012387	2016	1	A Genomic Resource for the Development, Improvement, and Exploitation of Sorghum for Bioenergy	27356613
4940197	2016	1	Muscular invasion by oral squamous cell carcinoma of the posterior mandibular alveolar ridge is associated with cervical lymph node metastasis	27429934
4930232	2016	1	The clinical significance of <italic>&#x3B3;-catenin</italic> in acute myeloid leukemia	27390526
4925019	2016	2	G9a regulates group 2 innate lymphoid cell development by repressing the group 3 innate lymphoid cell program	27298444
4923008	2016	1	A systematic review of association studies of common variants associated with idiopathic congenital talipes equinovarus (ICTEV) in humans in the past 30&#xA0;years	27386344
4922587	2016	2	Fungal Elicitor MoHrip2 Induces Disease Resistance in Rice Leaves, Triggering Stress-Related Pathways	27348754
4922054	2016	4	Genetics in Keratoconus: where are we?	27350955
4921845	2016	1	CTCF contributes in a critical way to spermatogenesis and male fertility	27345455
4991837	2016	30	WRKY transcription factor genes in wild rice <italic>Oryza nivara</italic>	27345721
5216986	2016	3	The essential role of GATA transcription factors in adult murine prostate	27374105
5071621	2016	1	The Ikaros family of zinc-finger proteins	27818917
4992932	2016	1	Crystal structure of di&#xAD;aqua&#xAD;bis&#xAD;(7-di&#xAD;ethyl&#xAD;amino-3-formyl-2-oxo-2<italic>H</italic>-chromen-4-olato-&#x3BA;<sup>2</sup><italic>O</italic><sup>3</sup>,<italic>O</italic><sup>4</sup>)zinc(II) dimethyl sulfoxide disolvate	27555957
4927434	2016	1	Poly(ADP-ribose) polymerase regulates glycolytic activity in kidney proximal tubule epithelial cells	27382509
4920434	2016	1	Extensive Transcriptomic and Genomic Analysis Provides New Insights about Luminal Breast Cancers	27341628
4920420	2016	1	Genomic Characteristics of Genetic Creutzfeldt-Jakob Disease Patients with V180I Mutation and Associations with Other Neurodegenerative Disorders	27341347
4920395	2016	1	Targeted HIV-1 Latency Reversal Using CRISPR/Cas9-Derived Transcriptional Activator Systems	27341108
4919357	2016	1	Long-Term Boron-Excess-Induced Alterations of Gene Profiles in Roots of Two Citrus Species Differing in Boron-Tolerance Revealed by cDNA-AFLP	27446128
4919326	2016	1	Heat Stress Affects Pi-related Genes Expression and Inorganic Phosphate Deposition/Accumulation in Barley	27446155
5342387	2016	1	Genomic similarity between gastroesophageal junction and esophageal Barrett's adenocarcinomas	27363029
5342384	2016	1	Mutation profiling of 19 candidate genes in acute myeloid leukemia suggests significance of <italic>DNMT3A</italic> mutations	27359055
5216816	2016	1	CRISPR-dCas9 mediated TET1 targeting for selective DNA demethylation at <italic>BRCA1</italic> promoter	27356740
5216766	2016	1	Chromatin remodeling gene <italic>ARID2</italic> targets cyclin D1 and cyclin E1 to suppress hepatoma cell progression	27351279
4968437	2016	6	Metallothioneins 1 and 2, but not 3, are regulated by nutritional status in rat white adipose tissue	27551319
4940093	2016	1	Characterization of human bone morphogenetic protein gene variants for possible roles in congenital heart disease	27357418
4928157	2016	1	Negative selection maintains transcription factor binding motifs in human cancer	27356864
4928150	2016	1	KinMutRF: a random forest classifier of sequence variants in the human protein kinase superfamily	27357839
4919078	2016	3	Genome-Wide SNP Discovery, Genotyping and Their Preliminary Applications for Population Genetic Inference in Spotted Sea Bass (<italic>Lateolabrax maculatus</italic>)	27336696
4917825	2016	1	Prognostic Value of EMT-inducing Transcription Factors (EMT-TFs) in Metastatic Breast Cancer: A Systematic Review and Meta-analysis	27335258
4917536	2016	2	Geographically Distinct and Domain-Specific Sequence Variations in the Alleles of Rice Blast Resistance Gene <italic>Pib</italic>	27446145
5103220	2016	1	Altered metabolite accumulation in tomato fruits by coexpressing a feedback&#x2010;insensitive <italic>AroG</italic> and the <italic>Ph<styled-content style="fixed-case">ODO</styled-content>1 <styled-content style="fixed-case">MYB</styled-content>&#x2010;type</italic> transcription factor	27185473
5014588	2016	1	<styled-content style="fixed-case">CRISPR</styled-content> guide <styled-content style="fixed-case">RNA</styled-content> design for research applications	27276584
4982761	2016	1	Regulation of alternative polyadenylation by Nkx2-5 and Xrn2 during mouse heart development	27331609
4926197	2016	1	Badnaviruses: The Current Global Scenario	27338451
4917953	2016	1	Biological function of Foot-and-mouth disease virus non-structural proteins and non-coding elements	27334704
4917224	2016	1	Deep Sequencing-Based Transcriptome Analysis Reveals the Regulatory Mechanism of <italic>Bemisia tabaci</italic> (Hemiptera: Aleyrodidae) Nymph Parasitized by <italic>Encarsia sophia</italic> (Hymenoptera: Aphelinidae)	27332546
4917114	2016	2	An Integrative Transcriptomic Analysis for Identifying Novel Target Genes Corresponding to Severity Spectrum in Spinal Muscular Atrophy	27331400
4916425	2016	7	IL-6 mediates differentiation disorder during spermatogenesis in obesity-associated inflammation by affecting the expression of Zfp637 through the SOCS3/STAT3 pathway	27329259
4916405	2016	1	Identification and characterization of a pathogenicity-related gene <italic>VdCYP1</italic> from <italic>Verticillium dahliae</italic>	27329129
4916219	2016	7	Overexpression of <italic>SlRBZ</italic> Results in Chlorosis and Dwarfism through Impairing Chlorophyll, Carotenoid, and Gibberellin Biosynthesis in Tomato	27446137
4916206	2016	1	Short-Term Treatment with the Urease Inhibitor N-(n-Butyl) Thiophosphoric Triamide (NBPT) Alters Urea Assimilation and Modulates Transcriptional Profiles of Genes Involved in Primary and Secondary Metabolism in Maize Seedlings	27446099
5270630	2016	1	Advancing Toxicology Research Using <italic>In Vivo</italic> High Throughput Toxicology with Small Fish Models	27328013
5013019	2016	2	<styled-content style="fixed-case">GWAS</styled-content> analysis of handgrip and lower body strength in older adults in the <styled-content style="fixed-case">CHARGE</styled-content> consortium	27325353
4978380	2016	3	Estrogen-related receptor &#x3B2; (ERR&#x3B2;) &#x2013; renaissance receptor or receptor renaissance?	27507929
4973743	2016	1	Functional analysis of structurally related soybean GmWRKY58 and GmWRKY76 in plant growth and development	27335454
4959017	2016	1	BK Knockout by TALEN-Mediated Gene Targeting in Osteoblasts: KCNMA1 Determines the Proliferation and Differentiation of Osteoblasts	27329042
4946703	2016	1	MicroRNA&#x2010;124&#x2010;3p regulates cell proliferation, invasion, apoptosis, and bioenergetics by targeting PIM1 in astrocytoma	27088547
4923942	2016	4	Clinical and genetic findings in a Chinese family with <italic>VDR</italic>-associated hereditary vitamin D-resistant rickets	27408766
4915692	2016	1	Molecular Characterization of Three <italic>GIBBERELLIN-INSENSITIVE DWARF2</italic> Homologous Genes in Common Wheat	27327160
4915541	2016	5	Gene expression profiling in undifferentiated thyroid carcinoma induced by high-dose radiation	27006382
4915180	2016	2	From primordial germ cells to primordial follicles: a review and visual representation of early ovarian development in mice	27329176
4915063	2016	2	Genome-wide placental DNA methylation analysis of severely growth-discordant monochorionic twins reveals novel epigenetic targets for intrauterine growth restriction	27330572
4915006	2016	1	Prognostic value of decreased expression of RBM4 in human gastric cancer	27324405
4914952	2016	25	Gene Expression Profiling of Muscle Stem Cells Identifies Novel Regulators of Postnatal Myogenesis	27446912
4914596	2016	13	Modifiers and Readers of DNA Modifications and Their Impact on Genome Structure, Expression, and Stability in Disease	27446199
5062966	2016	4	hTERT promotes tumor angiogenesis by activating VEGF via interactions with the Sp1 transcription factor	27325744
4991328	2016	1	Serine 231 and 257 of Agamous-like 15 are phosphorylated in floral receptacles	27322882
4915101	2016	2	Roles of telomeres and telomerase in cancer, and advances in telomerase-targeted therapies	27323951
4913921	2016	7	Wheat <italic>Brassinosteroid-Insensitive1 (TaBRI1)</italic> Interacts with Members of <italic>TaSERK</italic> Gene Family and Cause Early Flowering and Seed Yield Enhancement in <italic>Arabidopsis</italic>	27322749
4913915	2016	3	Genome-Wide Identification and Expression Analysis of WRKY Transcription Factors under Multiple Stresses in <italic>Brassica napus</italic>	27322342
4913281	2016	1	Dual-color STED microscopy reveals a sandwich structure of Bassoon and Piccolo in active zones of adult and aged mice	27321892
4913210	2016	1	Export of microRNAs: A Bridge between Breast Carcinoma and Their Neighboring Cells	27379209
4913100	2016	2	T-bet and Eomesodermin in NK Cell Development, Maturation, and Function	27379101
4912746	2016	4	Phenotypic evaluation and genetic dissection of resistance to <italic>Phytophthora sojae</italic> in the Chinese soybean mini core collection	27316671
5216803	2016	1	Epac1 links prostaglandin E<sub>2</sub> to &#x3B2;-catenin-dependent transcription during epithelial-to-mesenchymal transition	27344171
4988538	2016	2	Brief review of the chicken Major Histocompatibility Complex: the genes, their distribution on chromosome 16, and their contributions to disease resistance	26740135
4928990	2016	1	Novel multiple sclerosis susceptibility loci implicated in epigenetic regulation	27386562
4917401	2016	1	Roles of RUNX1 and PU.1 in <italic>CCR3</italic> Transcription	27340386
4912735	2016	5	Mutation spectrum of the <italic>FZD-4</italic>, <italic>TSPAN12</italic> AND <italic>ZNF408</italic> genes in Indian FEVR patients	27316669
4912118	2016	1	Transcriptome Analysis of Sunflower Genotypes with Contrasting Oxidative Stress Tolerance Reveals Individual- and Combined- Biotic and Abiotic Stress Tolerance Mechanisms	27314499
4912085	2016	1	Differential Transcriptome Networks between IDO1-Knockout and Wild-Type Mice in Brain Microglia and Macrophages	27314674
4912065	2016	1	Sumoylation Inhibits the Growth Suppressive Properties of Ikaros	27315244
4911365	2016	1	Signaling Interplay between Bone Marrow Adipose Tissue and Multiple Myeloma cells	27379019
4911357	2016	1	Oligouridylate Binding Protein 1b Plays an Integral Role in Plant Heat Stress Tolerance	27379136
4978904	2016	2	Expanding CRISPR/Cas9 Genome Editing Capacity in Zebrafish Using SaCas9	27317783
4972549	2016	1	The Nlrp3 Inflammasome Does Not Regulate Alloimmunization to Transfused Red Blood Cells in Mice	27345021
4959016	2016	1	Control of Asymmetric Cell Divisions during Root Ground Tissue Maturation	27306644
4928008	2016	2	Kr&#xFC;ppel-Like Factor 4 Is a Regulator of Proinflammatory Signaling in Fibroblast-Like Synoviocytes through Increased IL-6 Expression	27413250
